city,idx,name,img,w,h,ratio,bytes,page,credit,reason
basseterre,3,St. George's Anglican Church,images/landmarks/basseterre-st-georges-anglican-church.webp,584,438,1.333,43808,"https://commons.wikimedia.org/wiki/File:Basseterre_-_St._George's_Church,_1900s.jpg",,low-res
boracay,2,Puka Shell Beach,images/landmarks/boracay-puka-shell-beach.webp,600,450,1.333,38258,https://commons.wikimedia.org/wiki/File:Puka_Beach_Boracay.jpg,,low-res
santa-marta,1,Quinta de San Pedro Alejandrino,images/landmarks/santa-marta-quinta-de-san-pedro-alejandrino.webp,600,450,1.333,25436,https://commons.wikimedia.org/wiki/File:PanteodelaPatria.JPG,,low-res
vientiane,7,Talat Sao (Morning Market),images/landmarks/vientiane-talat-sao.webp,600,450,1.333,36236,https://commons.wikimedia.org/wiki/File:Talatsao_@_2012.JPG,,low-res
aleppo,4,Aleppo National Museum,images/landmarks/aleppo-aleppo-national-museum.webp,604,453,1.333,56838,https://commons.wikimedia.org/wiki/File:National_Museum_of_Aleppo.jpg,,low-res
colombo,3,Galle Face Green,images/landmarks/colombo-galle-face-green.webp,604,453,1.333,29096,https://commons.wikimedia.org/wiki/File:Colombo_-_Galle_Face.jpg,,low-res
colombo,8,Beira Lake,images/landmarks/colombo-beira-lake.webp,604,453,1.333,67934,https://commons.wikimedia.org/wiki/File:Colombo_-_Lake.jpg,,low-res
mek-ele,5,Romanat Waterfall,images/landmarks/mek-ele-romanat-waterfall.webp,604,453,1.333,67846,https://commons.wikimedia.org/wiki/File:Waterfall_Romanat.jpg,,low-res
alice-springs,0,Anzac Hill (Untyeyetwelye),images/landmarks/alice-springs-anzac-hill.webp,640,480,1.333,88298,https://commons.wikimedia.org/wiki/File:Anzac_hill_stairs.jpg,,low-res
asuncion,4,Costanera de Asunción,images/landmarks/asuncion-costanera-de-asuncion.webp,640,480,1.333,28074,https://commons.wikimedia.org/wiki/File:Costanera_Asunción_3.jpg,,low-res
belem,5,Mangal das Garças,images/landmarks/belem-mangal-das-garcas.webp,640,480,1.333,31828,https://commons.wikimedia.org/wiki/File:Mangal_das_Garcas.jpg,,low-res
beppu,9,Takasakiyama Monkey Park,images/landmarks/beppu-takasakiyama-monkey-park.webp,640,480,1.333,69394,https://en.wikipedia.org/wiki/Takasakiyama_Natural_Zoological_Garden,,low-res
bridgetown,9,Independence Square,images/landmarks/bridgetown-independence-square.webp,640,480,1.333,38426,"https://commons.wikimedia.org/wiki/File:Fountain_at_Independence_Square,_Bridgetown,_Barbados-001.jpg",,low-res
bujumbura,6,Musée Vivant de Bujumbura,images/landmarks/bujumbura-musee-vivant-de-bujumbura.webp,640,480,1.333,68472,https://en.wikipedia.org/wiki/Living_Museum_of_Bujumbura,,low-res
cochin,2,Paradesi Synagogue and Jew Town,images/landmarks/cochin-paradesi-synagogue-and-jew-town.webp,640,480,1.333,78960,https://commons.wikimedia.org/wiki/File:Jewish_synagouge_kochi_india.jpg,,low-res
dunedin,3,Baldwin Street,images/landmarks/dunedin-baldwin-street.webp,640,480,1.333,86406,https://commons.wikimedia.org/wiki/File:Baldwinstreet.jpg,,low-res
dushanbe,8,Dushanbe Zoo,images/landmarks/dushanbe-dushanbe-zoo.webp,640,480,1.333,45208,https://commons.wikimedia.org/wiki/File:Dushanbezoo_entrance.JPG,,low-res
eilat,4,Hai-Bar Yotvata Nature Reserve,images/landmarks/eilat-hai-bar-yotvata-nature-reserve.webp,640,480,1.333,14644,https://commons.wikimedia.org/wiki/File:Hai_Bar_Yotvata_Nature_Reserve_08.jpg,,low-res+small-file
foz-do-iguacu,6,Mesquita Omar Ibn Al-Khattab,images/landmarks/foz-do-iguacu-mesquita-omar-ibn-al-khattab.webp,640,480,1.333,34414,https://commons.wikimedia.org/wiki/File:MesquitaFozDoIgua%C3%A7uParanaBrasil.JPG,,low-res
glasgow,0,Kelvingrove Art Gallery and Museum,images/landmarks/glasgow-kelvingrove-art-gallery.webp,640,480,1.333,59438,"https://commons.wikimedia.org/wiki/File:Kelvingrove_Museum_and_Art_Gallery,_Glasgow_-_geograph.org.uk_-_1324599.jpg",,low-res
glasgow,5,George Square,images/landmarks/glasgow-george-square.webp,640,480,1.333,61820,"https://commons.wikimedia.org/wiki/File:George_Square,_Glasgow_-_geograph.org.uk_-_2469957.jpg",,low-res
guaruja,7,"Praia Branca (White Beach, Bertioga Channel)",images/landmarks/guaruja-praia-branca.webp,640,480,1.333,79168,https://commons.wikimedia.org/wiki/File:Prainha_Branca_-_Guaruj%C3%A1_-_panoramio.jpg,,low-res
guilin,7,Diecai Hill (Folded Brocade Hill),images/landmarks/guilin-diecai-hill.webp,640,480,1.333,31162,https://commons.wikimedia.org/wiki/File:Diecaishan.jpg,,low-res
haifa,0,Bahá'í Gardens and Shrine of the Báb,images/landmarks/haifa-bahai-gardens.webp,640,480,1.333,65594,https://commons.wikimedia.org/wiki/File:TerracesBenGurion2.jpg,,low-res
halifax,6,Point Pleasant Park,images/landmarks/halifax-point-pleasant-park.webp,640,480,1.333,71212,https://commons.wikimedia.org/wiki/File:Point_Pleasant.jpg,,low-res
inverness,7,Victorian Market,images/landmarks/inverness-victorian-market.webp,640,480,1.333,52428,"https://commons.wikimedia.org/wiki/File:Victorian_Market,_Inverness_-_geograph.org.uk_-_4090975.jpg",,low-res
inverness,8,Old High Church,images/landmarks/inverness-old-high-church.webp,640,480,1.333,43802,"https://commons.wikimedia.org/wiki/File:Old_High_Church,_Inverness_-_geograph.org.uk_-_2365908.jpg",,low-res
kuching,8,Sarawak State Museum,images/landmarks/kuching-sarawak-state-museum.webp,640,480,1.333,52860,https://en.wikipedia.org/wiki/Sarawak%20State%20Museum,,low-res
la-paz,8,Mount Illimani viewpoint,images/landmarks/la-paz-mount-illimani-viewpoint.webp,640,480,1.333,21890,https://commons.wikimedia.org/wiki/File:Illimani2.JPG,,low-res+small-file
le-gosier,2,Plage de la Datcha,images/landmarks/le-gosier-plage-de-la-datcha.webp,640,480,1.333,29726,"https://commons.wikimedia.org/wiki/File:Plage_de_la_Datcha,_Le_Gosier.JPG",,low-res
marmaris,0,Marmaris Castle and Archaeology Museum,images/landmarks/marmaris-marmaris-castle-archaeology-museum.webp,640,480,1.333,85568,https://commons.wikimedia.org/wiki/File:Marmaris_Castle.jpg,,low-res
mbabane,5,Ludzidzini Royal Village,images/landmarks/mbabane-ludzidzini-royal-village.webp,640,480,1.333,56394,https://commons.wikimedia.org/wiki/File:ELudzidzini.JPG,,low-res
morelia,5,Palacio de Gobierno,images/landmarks/morelia-palacio-de-gobierno.webp,640,480,1.333,38176,https://commons.wikimedia.org/wiki/File:Morelia_-_Palacio_de_Gobierno.jpg,,low-res
mostar,9,Bišćevića House (Turkish House),images/landmarks/mostar-biscevica-house.webp,640,480,1.333,72344,"https://commons.wikimedia.org/wiki/File:Mostar,_nadvori_Biscevicova_domu_z_18._stol._(muzeum).jpg",,low-res
muscat,2,Mutrah Corniche,images/landmarks/muscat-mutrah-corniche.webp,640,480,1.333,40882,"https://commons.wikimedia.org/wiki/File:Mutrah_Corniche,_Muscat.JPG",,low-res
nakuru,5,Lord Egerton Castle,images/landmarks/nakuru-lord-egerton-castle.webp,640,480,1.333,62176,"https://commons.wikimedia.org/wiki/File:Lord_Egerton_Castle_Nakuru,_Kenya_05.jpg",,low-res
novi-sad,7,Sremski Karlovci,images/landmarks/novi-sad-sremski-karlovci.webp,640,480,1.333,38370,"https://commons.wikimedia.org/wiki/File:Sremski_Karlovci_City_Hall,_Sremski_Karlovci,_Serbia.jpg",,low-res
phitsanulok,3,Sergeant Major Thawee Folk Museum,images/landmarks/phitsanulok-sergeant-major-thawee-folk-museum.webp,640,480,1.333,39960,"https://commons.wikimedia.org/wiki/File:Sgt._Maj._Thawee_Folk_Museum,_Phitsanulok,_Sukhothai,_Thailand.JPG",,low-res
port-louis,6,Place d'Armes,images/landmarks/port-louis-place-darmes.webp,640,480,1.333,69802,"https://commons.wikimedia.org/wiki/File:Place_d%27Armes_(Port_Louis,_Mauritius)_2006.jpg",,low-res
port-louis,9,Chinatown,images/landmarks/port-louis-chinatown.webp,640,480,1.333,41774,https://commons.wikimedia.org/wiki/File:Chinatown_Port_Louis.JPG,,low-res
roseau,6,Boiling Lake,images/landmarks/roseau-boiling-lake.webp,640,480,1.333,32980,https://commons.wikimedia.org/wiki/File:Dominica_boiling_lake.jpg,,low-res
san-jose,7,Barrio Amón,images/landmarks/san-jose-barrio-amon.webp,640,480,1.333,48494,https://commons.wikimedia.org/wiki/File:Casa_Alvarez_Mengar._Barrio_Amon._San_Jose_Costa_Rica.JPG,,low-res
san-jose,8,Correos de Costa Rica (Central Post Office),images/landmarks/san-jose-correos-de-costa-rica.webp,640,480,1.333,56612,https://commons.wikimedia.org/wiki/File:Edificio_de_Correos_y_Telegrafos._San_Jose._Costa_Rica.JPG,,low-res
sousse,6,Dar Essid Museum,images/landmarks/sousse-dar-essid-museum.webp,640,480,1.333,34268,"https://commons.wikimedia.org/wiki/File:Dar_Essid_Museum,_Sousse,_Tunisia.JPG",,low-res
sukhothai,5,Wat Saphan Hin,images/landmarks/sukhothai-wat-saphan-hin.webp,640,480,1.333,58896,"https://commons.wikimedia.org/wiki/File:Wat_Saphan_Hin,_Sukhothai,_Thailand.JPG",,low-res
sukhothai,6,Ramkhamhaeng National Museum,images/landmarks/sukhothai-ramkhamhaeng-national-museum.webp,640,480,1.333,45240,"https://commons.wikimedia.org/wiki/File:King_Ramkhamhaeng_National_Museum,_Sukhothai,_Thailand.JPG",,low-res
tabriz,2,El Goli (Shah Goli) Park,images/landmarks/tabriz-el-goli-shah-goli-park.webp,640,480,1.333,77124,"https://commons.wikimedia.org/wiki/File:El-goli,_Tabriz,_Iran.jpg",,low-res
tampa,8,The Florida Aquarium,images/landmarks/tampa-the-florida-aquarium.webp,640,480,1.333,40116,https://commons.wikimedia.org/wiki/File:Florida_aquarium_exterior.jpg,,low-res
vina-del-mar,8,Palacio Presidencial de Cerro Castillo,images/landmarks/vina-del-mar-cerro-castillo.webp,640,480,1.333,44794,https://commons.wikimedia.org/wiki/File:Palacio_de_Cerro_Castillo_-_frontis.jpg,,low-res
weimar,9,Belvedere Palace and Park,images/landmarks/weimar-belvedere-palace-and-park.webp,640,480,1.333,94656,https://commons.wikimedia.org/wiki/File:Weimar_-_Schlosspark_Belvedere_(Belvedere_Palace_Park)_-_geo.hlipp.de_-_40124.jpg,,low-res
windermere,3,"Blackwell, The Arts and Crafts House",images/landmarks/windermere-blackwell-the-arts-and-crafts-house.webp,640,480,1.333,53756,https://commons.wikimedia.org/wiki/File:Blackwell_-_The_Arts_and_Crafts_House_-_geograph.org.uk_-_7579.jpg,,low-res
xiamen,4,Hulishan Fortress,images/landmarks/xiamen-hulishan-fortress.webp,640,480,1.333,39886,"https://commons.wikimedia.org/wiki/File:Hulishan_Fortress,_Xiamen,_China.JPG",,low-res
xiamen,5,Shuzhuang Garden,images/landmarks/xiamen-shuzhuang-garden.webp,640,480,1.333,40968,"https://commons.wikimedia.org/wiki/File:Shuzhuang_Garden,_Xiamen,_China.JPG",,low-res
hamilton,5,Sessions House,images/landmarks/hamilton-bermuda-sessions-house.webp,700,525,1.333,29582,https://commons.wikimedia.org/wiki/File:Bermuda-House_of_Assembly_and_Supreme_Court.jpg,,low-res
leon,6,Iglesia de San Juan Bautista de Sutiaba,images/landmarks/leon-iglesia-de-san-juan-bautista-de-sutiaba.webp,720,540,1.333,32498,https://commons.wikimedia.org/wiki/File:SangredeCristo-Sutiaba-2011.jpg,,low-res
mingora,6,Udegram Ruins and Raja Gira's Castle,images/landmarks/mingora-udegram-ruins-and-raja-giras-castle.webp,720,540,1.333,158800,https://commons.wikimedia.org/wiki/File:Raja_Gira_Castle_walls_in_swat.jpg,,low-res
petropolis,9,Parque Nacional da Serra dos Órgãos,images/landmarks/petropolis-parque-nacional-da-serra-dos-orgaos.webp,720,540,1.333,33460,https://commons.wikimedia.org/wiki/File:Dedo_de_Deus_-_Parque_Nacional_Serra_dos_Org%C3%A3os.jpg,,low-res
windermere,0,Lake Windermere Cruises from Bowness Pier,images/landmarks/windermere-lake-windermere-cruises-from-bowness-pier.webp,720,540,1.333,71378,https://commons.wikimedia.org/wiki/File:Bowness_on_Windermere.jpg,,low-res
chefchaouen,7,God's Bridge (Pont de Dieu),images/landmarks/chefchaouen-gods-bridge.webp,761,571,1.333,116656,https://commons.wikimedia.org/wiki/File:AKCHOUR_le_Pont_de_Dieu_inscrit_au_patrimoine_de_l%27Unesco.jpg,,low-res
foz-do-iguacu,3,Itaipu Dam,images/landmarks/foz-do-iguacu-itaipu-dam.webp,785,589,1.333,76190,"https://commons.wikimedia.org/wiki/File:Itaipu_Dam,_Foz_do_Igua%C3%A7u,_Brazil.jpg",,low-res
savonlinna,0,Olavinlinna Castle,images/landmarks/savonlinna-olavinlinna-castle.webp,1200,900,1.333,24416,https://commons.wikimedia.org/wiki/File:Olavinlinna_Savonlinna.jpg,,small-file
durban,0,Moses Mabhida Stadium,images/landmarks/durban-moses-mabhida-stadium.webp,607,455,1.334,29784,https://commons.wikimedia.org/wiki/File:Moses_Mabhida_stadium_in_Durban.jpg,,low-res
hebron,9,"Nabi Yunis Shrine, Halhul",images/landmarks/hebron-nabi-yunis-shrine-halhul.webp,450,337,1.335,21658,https://en.wikipedia.org/wiki/Halhul,,low-res+small-file
lugano,2,Monte Brè,images/landmarks/lugano-monte-bre.webp,454,340,1.335,14520,https://commons.wikimedia.org/wiki/File:Monte_Bre.jpg,,low-res+small-file
tripoli,0,Red Castle (Assai al-Hamra) / Jamahiriya Museum,images/landmarks/tripoli-red-castle.webp,550,412,1.335,35564,"https://commons.wikimedia.org/wiki/File:Red_Castle_Museum_Tripoli,_LIbya.jpg",,low-res
la-paz,9,Mercado Lanza,images/landmarks/la-paz-mercado-lanza.webp,730,547,1.335,74916,https://commons.wikimedia.org/wiki/File:Nuevo_Mercado_Lanza.jpg,,low-res
montevideo,9,Cerro de Montevideo and Fortress,images/landmarks/montevideo-cerro-de-montevideo-and-fortress.webp,765,573,1.335,76878,https://commons.wikimedia.org/wiki/File:Fortaleza_del_Cerro.jpg,,low-res
luxembourg,3,Bock Casemates,images/landmarks/luxembourg-bock-casemates.webp,604,452,1.336,41384,https://commons.wikimedia.org/wiki/File:Casemates_Luxembourg_963.jpg,,low-res
murree,9,Kuldana and Lawrence College Ghora Gali,images/landmarks/murree-kuldana-and-lawrence-college-ghora-gali.webp,720,539,1.336,73568,https://commons.wikimedia.org/wiki/File:Lawrence_College.jpg,,low-res
nara-shi,7,Mount Wakakusa (Wakakusayama),images/landmarks/nara-shi-mount-wakakusa-wakakusayama.webp,768,575,1.336,33388,https://commons.wikimedia.org/wiki/File:MtWakakusa_Nara_Japan.jpg,,low-res
jakarta,7,National Museum of Indonesia,images/landmarks/jakarta-national-museum-of-indonesia.webp,793,593,1.337,73092,https://commons.wikimedia.org/wiki/File:Museum_Nasional_Indonesia.jpg,,low-res
antwerp,7,Antwerp Zoo,images/landmarks/antwerp-antwerp-zoo.webp,740,553,1.338,73532,https://commons.wikimedia.org/wiki/File:Entrance_Antwerp_Zoo.jpg,,low-res
kingston,4,Emancipation Park,images/landmarks/kingston-emancipation-park.webp,640,478,1.339,44108,https://commons.wikimedia.org/wiki/File:Laura_Facey_-_Redemption_song_003.jpg,,low-res
tripoli,9,Tripoli Cathedral (Church of San Francesco),images/landmarks/tripoli-tripoli-cathedral.webp,720,537,1.341,57004,https://commons.wikimedia.org/wiki/File:كاتدرائية_طرابلس.jpg,,low-res
xiamen,2,Xiamen University,images/landmarks/xiamen-xiamen-university.webp,350,260,1.346,13864,https://commons.wikimedia.org/wiki/File:XMU_campus.JPG,,low-res+small-file
addis-ababa,5,Africa Hall,images/landmarks/addis-ababa-africa-hall.webp,600,445,1.348,46344,https://en.wikipedia.org/wiki/File:African_Hall_Addis_Abeba.jpg,,low-res
kingstown,8,Kingstown Public Market,images/landmarks/kingstown-kingstown-public-market.webp,350,259,1.351,25298,"https://commons.wikimedia.org/wiki/File:Market_in_kingstown,_Saint_Vincent.png",,low-res
glasgow,6,"Clyde Auditorium (""The Armadillo"") & SEC",images/landmarks/glasgow-clyde-auditorium.webp,640,468,1.368,57558,https://commons.wikimedia.org/wiki/File:Clyde_Auditorium_and_the_Hydro_-_geograph.org.uk_-_2961258.jpg,,low-res
addis-ababa,0,Holy Trinity Cathedral,images/landmarks/addis-ababa-holy-trinity-cathedral.webp,600,436,1.376,52814,https://commons.wikimedia.org/wiki/File:Addis_Ababa_Ethiopia_2.jpg,,low-res
yaren,4,Moqua Well and Caves,images/landmarks/yaren-moqua-well-caves.webp,425,307,1.384,43490,https://commons.wikimedia.org/wiki/File:Cave_of_Nauru_(1917).jpeg,,low-res
memphis,3,Sun Studio,images/landmarks/memphis-sun-studio.webp,620,448,1.384,74738,https://commons.wikimedia.org/wiki/File:Sun_studio_memphis.jpg,,low-res
knysna,9,Jubilee Creek and the Goldfields,images/landmarks/knysna-jubilee-creek-and-the-goldfields.webp,680,491,1.385,25672,https://commons.wikimedia.org/wiki/File:Millwood01.jpg,,low-res
turku,9,Turku Art Museum,images/landmarks/turku-turku-art-museum.webp,554,398,1.392,38546,https://en.wikipedia.org/wiki/History%20of%20Turku,,low-res
freetown,2,State House,images/landmarks/freetown-state-house.webp,604,433,1.395,40946,"https://commons.wikimedia.org/wiki/File:State_House,_Freetown,_Sierra_Leone.jpg",,low-res
taichung,5,Taichung Park,images/landmarks/taichung-taichung-park.webp,594,425,1.398,41330,https://commons.wikimedia.org/wiki/File:Taichung_Park-1.JPG,,low-res
medellin,6,Parque Arví,images/landmarks/medellin-parque-arvi.webp,557,398,1.399,36596,https://commons.wikimedia.org/wiki/File:MetrocableArv%C3%AD1.JPG,,low-res
da-lat,2,Da Lat Railway Station,images/landmarks/da-lat-railway-station.webp,640,455,1.407,47710,https://commons.wikimedia.org/wiki/File:Da_Lat_Railway_Station_01.jpg,,low-res
mataram,4,Pura Lingsar,images/landmarks/mataram-pura-lingsar.webp,700,496,1.411,69902,https://commons.wikimedia.org/wiki/File:COLLECTIE_TROPENMUSEUM_De_poort_van_de_pura_in_Lingsar_TMnr_10016648.jpg,,low-res
shiraz,4,Tomb of Hafez (Hafezieh),images/landmarks/shiraz-tomb-of-hafez.webp,700,490,1.429,104184,https://commons.wikimedia.org/wiki/File:Hafez_880714_095.jpg,,low-res
banjul,1,Albert Market,images/landmarks/banjul-albert-market.webp,560,389,1.44,51102,https://commons.wikimedia.org/wiki/File:1014046-Banjul_Albert_Market-The_Gambia.jpg,,low-res
banjul,5,Cathedral of Our Lady of the Assumption,images/landmarks/banjul-cathedral.webp,560,388,1.443,33146,https://commons.wikimedia.org/wiki/File:1913328-Banjul-The_Gambia.jpg,,low-res
perpignan,0,Palais des Rois de Majorque (Palace of the Kings of Majorca),images/landmarks/perpignan-palais-des-rois-de-majorque.webp,630,436,1.445,51316,https://commons.wikimedia.org/wiki/File:Palaisdesrois.jpg,,low-res
malabo,2,Malabo Central Market,images/landmarks/malabo-central-market.webp,560,387,1.447,38912,"https://commons.wikimedia.org/wiki/File:Mercado_Central,_Malabo_City,_Equatorial_Guinea.jpg",,low-res
antsiranana,7,Cap Diego,images/landmarks/antsiranana-cap-diego.webp,793,548,1.447,66396,https://commons.wikimedia.org/wiki/File:Antsiranana_Diego_Suarez_typical_Arab-influenced_architecture_Madagascar.jpg,,low-res
windhoek,3,Reiterdenkmal (Equestrian Monument),images/landmarks/windhoek-reiterdenkmal-equestrian-monument.webp,500,344,1.453,32416,https://commons.wikimedia.org/wiki/File:Reiterdenkmal-Windhoek.jpg,,low-res
cotonou,7,Stade de l'Amitié,images/landmarks/cotonou-stade-de-l-amiti.webp,600,413,1.453,39882,https://commons.wikimedia.org/wiki/File:Stade_de_l%27amiti%C3%A9_de_Cotonou.jpg,,low-res
bariloche,5,Cerro Catedral,images/landmarks/bariloche-cerro-catedral.webp,788,539,1.462,99896,https://en.wikipedia.org/wiki/Cerro_Catedral,,low-res
antsiranana,0,Mer d'Emeraude (Emerald Sea),images/landmarks/antsiranana-mer-demeraude.webp,1040,706,1.473,22688,https://commons.wikimedia.org/wiki/File:Brandon_Sanderson_at_MCM_Comic_Con_London_22_May_2026_02.jpg,,small-file
mogadishu,2,Fakhr ad-Din Mosque,images/landmarks/mogadishu-fakhr-ad-din-mosque.webp,631,427,1.478,78372,https://commons.wikimedia.org/wiki/File:Fakr_Ud_Din_Mosque.jpg,,low-res
harare,5,Mbare Musika Market,images/landmarks/harare-mbare-musika-market.webp,604,408,1.48,68612,https://en.wikipedia.org/wiki/Mbare%2C_Harare,,low-res
cap-haitien,5,Monument des Héros de Vertières,images/landmarks/cap-haitien-monument-heros-vertieres.webp,566,382,1.482,44940,https://commons.wikimedia.org/wiki/File:Vertieres.jpg,,low-res
shiraz,5,Karim Khan Citadel (Arg of Karim Khan),images/landmarks/shiraz-karim-khan-citadel.webp,750,506,1.482,54678,https://commons.wikimedia.org/wiki/File:Arg.karimkhan.jpg,,low-res
banyuwangi,8,Taman Blambangan,images/landmarks/banyuwangi-taman-blambangan.webp,700,470,1.489,62294,https://en.wikipedia.org/wiki/Pura%20Taman%20Ayun,,low-res
